0;0.051282
0.0001;0.092796
0.0002;0.014652
0.0003;-0.004884
0.0004;0.031746
0.0005;0.002442
0.0006;-0.004884
0.0007;0.02442
0.0008;0.053724
0.0009;0.019536
0.001;-0.026862
0.0011;-0.004884
0.0012;0.004884
0.0013;0.01221
0.0014;0.031746
0.0015;0.06105
0.0016;0.021978
0.0017;0.034188
0.0018;0.002442
0.0019;-0.034188
0.002;-0.02442
0.0021;-0.009768
0.0022;0
0.0023;-0.026862
0.0024;-0.029304
0.0025;-0.04884
0.0026;-0.068376
0.0027;-0.065934
0.0028;-0.039072
0.0029;0.009768
0.003;-0.026862
0.0031;-0.058608
0.0032;-0.063492
0.0033;-0.034188
0.0034;-0.051282
0.0035;-0.068376
0.0036;-0.087912
0.0037;-0.092796
0.0038;-0.053724
0.0039;-0.080586
0.004;-0.083028
0.0041;-0.080586
0.0042;-0.102564
0.0043;-0.129426
0.0044;-0.100122
0.0045;-0.090354
0.0046;-0.126984
0.0047;-0.107448
0.0048;-0.141636
0.0049;-0.114774
0.005;-0.156288
0.0051;-0.15873
0.0052;-0.1221
0.0053;-0.141636
0.0054;-0.166056
0.0055;-0.124542
0.0056;-0.163614
0.0057;-0.144078
0.0058;-0.131868
0.0059;-0.141636
0.006;-0.14652
0.0061;-0.156288
0.0062;-0.153846
0.0063;-0.126984
0.0064;-0.212454
0.0065;-0.175824
0.0066;-0.161172
0.0067;-0.161172
0.0068;-0.173382
0.0069;-0.163614
0.007;-0.156288
0.0071;-0.166056
0.0072;-0.17094
0.0073;-0.175824
0.0074;-0.168498
0.0075;-0.185592
0.0076;-0.144078
0.0077;-0.168498
0.0078;-0.168498
0.0079;-0.178266
0.008;-0.175824
0.0081;-0.156288
0.0082;-0.17094
0.0083;-0.156288
0.0084;-0.163614
0.0085;-0.18315
0.0086;-0.163614
0.0087;-0.180708
0.0088;-0.178266
0.0089;-0.136752
0.009;-0.180708
0.0091;-0.102564
0.0092;-0.205128
0.0093;-0.197802
0.0094;-0.200244
0.0095;-0.236874
0.0096;-0.25641
0.0097;-0.200244
0.0098;-0.222222
0.0099;-0.18315
0.01;-0.21978
0.0101;-0.19536
0.0102;-0.222222
0.0103;-0.20757
0.0104;-0.185592
0.0105;-0.178266
0.0106;-0.185592
0.0107;-0.200244
0.0108;-0.180708
0.0109;-0.153846
0.011;-0.20757
0.0111;-0.224664
0.0112;-0.190476
0.0113;-0.190476
0.0114;-0.156288
0.0115;-0.214896
0.0116;-0.249084
0.0117;-0.202686
0.0118;-0.200244
0.0119;-0.197802
0.012;-0.175824
0.0121;-0.14652
0.0122;-0.18315
0.0123;-0.202686
0.0124;-0.19536
0.0125;-0.227106
0.0126;-0.222222
0.0127;-0.210012
0.0128;-0.192918
0.0129;-0.173382
0.013;-0.173382
0.0131;-0.161172
0.0132;-0.17094
0.0133;-0.192918
0.0134;-0.192918
0.0135;-0.188034
0.0136;-0.210012
0.0137;-0.18315
0.0138;-0.173382
0.0139;-0.178266
0.014;-0.139194
0.0141;-0.175824
0.0142;-0.205128
0.0143;-0.210012
0.0144;-0.166056
0.0145;-0.153846
0.0146;-0.148962
0.0147;-0.131868
0.0148;-0.080586
0.0149;-0.114774
0.015;-0.205128
0.0151;-0.222222
0.0152;-0.224664
0.0153;-0.151404
0.0154;-0.210012
0.0155;-0.153846
0.0156;-0.192918
0.0157;-0.117216
0.0158;-0.095238
0.0159;-0.161172
0.016;-0.161172
0.0161;-0.148962
0.0162;-0.105006
0.0163;-0.190476
0.0164;-0.168498
0.0165;-0.185592
0.0166;-0.192918
0.0167;-0.141636
0.0168;-0.161172
0.0169;-0.13431
0.017;-0.178266
0.0171;-0.156288
0.0172;-0.107448
0.0173;-0.087912
0.0174;-0.188034
0.0175;-0.144078
0.0176;-0.107448
0.0177;-0.075702
0.0178;-0.100122
0.0179;-0.124542
0.018;-0.090354
0.0181;-0.119658
0.0182;-0.1221
0.0183;-0.131868
0.0184;-0.136752
0.0185;-0.13431
0.0186;-0.175824
0.0187;-0.173382
0.0188;-0.14652
0.0189;-0.124542
0.019;-0.107448
0.0191;-0.117216
0.0192;-0.139194
0.0193;-0.34188
0.0194;-0.20757
0.0195;-0.13431
0.0196;-0.039072
0.0197;-0.009768
0.0198;0.039072
0.0199;-0.053724
0.02;-0.119658
0.0201;-0.131868
0.0202;-0.08547
0.0203;-0.144078
0.0204;-0.114774
0.0205;-0.058608
0.0206;-0.119658
0.0207;-0.117216
0.0208;-0.092796
0.0209;-0.053724
0.021;-0.06105
0.0211;-0.090354
0.0212;-0.117216
0.0213;-0.17094
0.0214;-0.1221
0.0215;-0.080586
0.0216;-0.07326
0.0217;-0.090354
0.0218;-0.107448
0.0219;-0.141636
0.022;-0.070818
0.0221;-0.107448
0.0222;-0.08547
0.0223;-0.065934
0.0224;-0.192918
0.0225;-0.383394
0.0226;0.02442
0.0227;0
0.0228;-0.107448
0.0229;-0.065934
0.023;-0.034188
0.0231;-0.136752
0.0232;-0.166056
0.0233;-0.168498
0.0234;-0.19536
0.0235;-0.114774
0.0236;-0.166056
0.0237;-0.124542
0.0238;-0.141636
0.0239;-0.144078
0.024;-0.114774
0.0241;-0.141636
0.0242;-0.107448
0.0243;-0.175824
0.0244;-0.139194
0.0245;-0.15873
0.0246;-0.18315
0.0247;-0.126984
0.0248;-0.105006
0.0249;-0.09768
0.025;-0.112332
0.0251;-0.25641
0.0252;-0.273504
0.0253;-0.153846
0.0254;-0.080586
0.0255;-0.078144
0.0256;-0.13431
0.0257;-0.129426
0.0258;-0.107448
0.0259;-0.124542
0.026;-0.156288
0.0261;-0.124542
0.0262;-0.20757
0.0263;-0.17094
0.0264;-0.117216
0.0265;-0.144078
0.0266;-0.080586
0.0267;-0.090354
0.0268;-0.119658
0.0269;-0.131868
0.027;-0.117216
0.0271;-0.1221
0.0272;-0.144078
0.0273;-0.1221
0.0274;-0.051282
0.0275;-0.007326
0.0276;-0.068376
0.0277;-0.188034
0.0278;-0.273504
0.0279;-0.334554
0.028;-0.31746
0.0281;-0.253968
0.0282;-0.234432
0.0283;-0.144078
0.0284;-0.161172
0.0285;-0.141636
0.0286;-0.126984
0.0287;-0.175824
0.0288;-0.166056
0.0289;-0.124542
0.029;-0.136752
0.0291;-0.136752
0.0292;-0.124542
0.0293;-0.105006
0.0294;-0.124542
0.0295;-0.117216
0.0296;-0.129426
0.0297;-0.124542
0.0298;0.002442
0.0299;0.002442
0.03;0.156288
0.0301;0.056166
0.0302;-0.26862
0.0303;-0.583639
0.0304;-0.661783
0.0305;-0.459096
0.0306;-0.30525
0.0307;-0.192918
0.0308;-0.029304
0.0309;-0.041514
0.031;-0.09768
0.0311;-0.20757
0.0312;-0.339438
0.0313;-0.346764
0.0314;-0.346764
0.0315;-0.297924
0.0316;-0.285714
0.0317;-0.26862
0.0318;-0.251526
0.0319;-0.344322
0.032;-0.21978
0.0321;-0.205128
0.0322;-0.327228
0.0323;-0.275946
0.0324;-0.251526
0.0325;-0.290598
0.0326;-0.349206
0.0327;-0.346764
0.0328;-0.373626
0.0329;-0.37851
0.033;-0.327228
0.0331;-0.449328
0.0332;-0.349206
0.0333;-0.322344
0.0334;-0.373626
0.0335;-0.373626
0.0336;-0.32967
0.0337;-0.31746
0.0338;-0.35409
0.0339;-0.324786
0.034;-0.31746
0.0341;-0.332112
0.0342;-0.356532
0.0343;-0.398046
0.0344;-0.395604
0.0345;-0.434676
0.0346;-0.376068
0.0347;-0.456654
0.0348;-0.830281
0.0349;-0.339438
0.035;-0.13431
0.0351;-0.229548
0.0352;-0.26862
0.0353;-0.188034
0.0354;-0.283272
0.0355;-0.336996
0.0356;-0.429792
0.0357;-0.42735
0.0358;-0.380952
0.0359;-0.39072
0.036;-0.339438
0.0361;-0.261294
0.0362;-0.327228
0.0363;-0.312576
0.0364;-0.327228
0.0365;-0.40293
0.0366;-0.385836
0.0367;-0.3663
0.0368;-0.315018
0.0369;-0.297924
0.037;-0.339438
0.0371;-0.297924
0.0372;-0.300366
0.0373;-0.319902
0.0374;-0.322344
0.0375;-0.35409
0.0376;-0.322344
0.0377;-0.339438
0.0378;-0.25641
0.0379;-0.261294
0.038;-0.239316
0.0381;-0.29304
0.0382;-0.336996
0.0383;-1.162393
0.0384;-0.383394
0.0385;0.139194
0.0386;0.188034
0.0387;0.114774
0.0388;0.063492
0.0389;-0.129426
0.039;-0.332112
0.0391;-0.351648
0.0392;-0.336996
0.0393;-0.315018
0.0394;-0.266178
0.0395;-0.21978
0.0396;-0.178266
0.0397;-0.168498
0.0398;-0.153846
0.0399;-0.18315
0.04;-0.227106
0.0401;-0.192918
0.0402;-0.253968
0.0403;-0.253968
0.0404;-0.156288
0.0405;-0.112332
0.0406;-0.151404
0.0407;-0.119658
0.0408;-0.07326
0.0409;-0.078144
0.041;-0.15873
0.0411;-0.180708
0.0412;-0.144078
0.0413;-0.129426
0.0414;-0.112332
0.0415;-0.105006
0.0416;-0.224664
0.0417;-0.190476
0.0418;-0.13431
0.0419;-0.065934
0.042;-0.070818
0.0421;-0.058608
0.0422;-0.112332
0.0423;-0.302808
0.0424;-0.28083
0.0425;-0.114774
0.0426;-0.002442
0.0427;-0.009768
0.0428;-0.046398
0.0429;-0.041514
0.043;-0.13431
0.0431;-0.126984
0.0432;-0.319902
0.0433;-0.349206
0.0434;-0.188034
0.0435;-0.051282
0.0436;0.117216
0.0437;0.202686
0.0438;0.236874
0.0439;0.10989
0.044;-0.173382
0.0441;-0.026862
0.0442;0.01221
0.0443;-0.034188
0.0444;-0.051282
0.0445;0.04884
0.0446;0.019536
0.0447;0.043956
0.0448;0.095238
0.0449;0.192918
0.045;0.310134
0.0451;0.212454
0.0452;0.21978
0.0453;-0.034188
0.0454;0.009768
0.0455;0.166056
0.0456;0.131868
0.0457;0.08547
0.0458;-0.014652
0.0459;0.251526
0.046;0.266178
0.0461;0.18315
0.0462;0.173382
0.0463;0.10989
0.0464;0.056166
0.0465;0.075702
0.0466;0.046398
0.0467;0.080586
0.0468;0.168498
0.0469;0.163614
0.047;0.217338
0.0471;0.251526
0.0472;0.26862
0.0473;0.266178
0.0474;0.249084
0.0475;0.185592
0.0476;0.178266
0.0477;0.148962
0.0478;0.14652
0.0479;0.188034
0.048;0.202686
0.0481;0.21978
0.0482;0.222222
0.0483;0.263736
0.0484;0.222222
0.0485;0.21978
0.0486;0.197802
0.0487;0.168498
0.0488;0.234432
0.0489;0.173382
0.049;0.166056
0.0491;0.239316
0.0492;0.307692
0.0493;0.388278
0.0494;0.339438
0.0495;0.339438
0.0496;0.263736
0.0497;0.278388
0.0498;0.307692
0.0499;0.266178
0.05;0.273504
0.0501;0.253968
0.0502;0.236874
0.0503;0.273504
0.0504;0.327228
0.0505;0.371184
0.0506;0.388278
0.0507;0.424908
0.0508;0.388278
0.0509;0.34188
0.051;0.30525
0.0511;0.263736
0.0512;0.19536
0.0513;0.18315
0.0514;0.297924
0.0515;0.46398
0.0516;0.388278
0.0517;0.356532
0.0518;0.456654
0.0519;0.156288
0.052;0.659341
0.0521;0.327228
0.0522;0.210012
0.0523;0.334554
0.0524;0.251526
0.0525;0.373626
0.0526;0.25641
0.0527;0.410256
0.0528;0.507937
0.0529;0.471306
0.053;0.500611
0.0531;0.412698
0.0532;0.349206
0.0533;0.327228
0.0534;0.3663
0.0535;0.332112
0.0536;0.358974
0.0537;0.442002
0.0538;0.393162
0.0539;0.41514
0.054;0.500611
0.0541;0.471306
0.0542;0.424908
0.0543;0.43956
0.0544;0.35409
0.0545;0.34188
0.0546;0.358974
0.0547;0.407814
0.0548;0.432234
0.0549;0.393162
0.055;0.466422
0.0551;0.410256
0.0552;0.400488
0.0553;0.43956
0.0554;0.449328
0.0555;0.466422
0.0556;0.383394
0.0557;0.393162
0.0558;0.473748
0.0559;0.478632
0.056;0.485958
0.0561;0.515263
0.0562;0.539683
0.0563;0.512821
0.0564;0.532357
0.0565;0.529915
0.0566;0.46398
0.0567;0.47619
0.0568;0.478632
0.0569;0.520147
0.057;0.522589
0.0571;0.512821
0.0572;0.4884
0.0573;0.527473
0.0574;0.481074
0.0575;0.398046
0.0576;0.461538
0.0577;0.547009
0.0578;0.571429
0.0579;0.498168
0.058;0.515263
0.0581;0.503053
0.0582;0.481074
0.0583;0.481074
0.0584;0.46398
0.0585;0.43956
0.0586;0.495726
0.0587;0.4884
0.0588;0.507937
0.0589;0.539683
0.059;0.47619
0.0591;0.454212
0.0592;0.500611
0.0593;0.478632
0.0594;0.471306
0.0595;0.446886
0.0596;0.473748
0.0597;0.471306
0.0598;0.42735
0.0599;0.398046
0.06;0.422466
0.0601;0.405372
0.0602;0.412698
0.0603;0.383394
0.0604;0.385836
0.0605;0.39072
0.0606;0.351648
0.0607;0.459096
0.0608;0.481074
0.0609;0.454212
0.061;0.449328
0.0611;0.456654
0.0612;0.449328
0.0613;0.39072
0.0614;0.39072
0.0615;0.388278
0.0616;0.398046
0.0617;0.398046
0.0618;0.405372
0.0619;0.40293
0.062;0.422466
0.0621;0.420024
0.0622;0.422466
0.0623;0.412698
0.0624;0.388278
0.0625;0.39072
0.0626;0.358974
0.0627;0.41514
0.0628;0.598291
0.0629;1.020757
0.063;0.368742
0.0631;0.168498
0.0632;0.2442
0.0633;0.144078
0.0634;0.002442
0.0635;0.1221
0.0636;0.25641
0.0637;0.407814
0.0638;0.41514
0.0639;0.478632
0.064;0.398046
0.0641;0.380952
0.0642;0.349206
0.0643;0.315018
0.0644;0.319902
0.0645;0.283272
0.0646;0.312576
0.0647;0.319902
0.0648;0.349206
0.0649;0.34188
0.065;0.37851
0.0651;0.373626
0.0652;0.339438
0.0653;0.327228
0.0654;0.278388
0.0655;0.285714
0.0656;0.26862
0.0657;0.275946
0.0658;0.290598
0.0659;0.310134
0.066;0.356532
0.0661;0.307692
0.0662;0.300366
0.0663;0.310134
0.0664;0.312576
0.0665;0.327228
0.0666;0.266178
0.0667;0.285714
0.0668;0.246642
0.0669;0.258852
0.067;0.23199
0.0671;0.288156
0.0672;0.285714
0.0673;0.261294
0.0674;0.253968
0.0675;0.28083
0.0676;0.261294
0.0677;0.26862
0.0678;0.273504
0.0679;0.251526
0.068;0.246642
0.0681;0.253968
0.0682;0.234432
0.0683;0.2442
0.0684;0.246642
0.0685;0.263736
0.0686;0.261294
0.0687;0.266178
0.0688;0.190476
0.0689;0.163614
0.069;0.21978
0.0691;0.18315
0.0692;0.173382
0.0693;0.234432
0.0694;0.214896
0.0695;0.185592
0.0696;0.17094
0.0697;0.178266
0.0698;0.197802
0.0699;0.185592
0.07;0.161172
0.0701;0.205128
0.0702;0.21978
0.0703;0.21978
0.0704;0.246642
0.0705;0.217338
0.0706;0.156288
0.0707;0.18315
0.0708;0.239316
0.0709;0.224664
0.071;0.166056
0.0711;0.156288
0.0712;0.17094
0.0713;0.20757
0.0714;0.212454
0.0715;0.239316
0.0716;0.234432
0.0717;0.180708
0.0718;0.188034
0.0719;0.190476
0.072;0.222222
0.0721;0.14652
0.0722;0.129426
0.0723;0.190476
0.0724;0.166056
0.0725;0.163614
0.0726;0.185592
0.0727;0.210012
0.0728;0.166056
0.0729;0.197802
0.073;0.17094
0.0731;0.153846
0.0732;0.129426
0.0733;0.131868
0.0734;0.126984
0.0735;0.148962
0.0736;0.168498
0.0737;0.102564
0.0738;0.131868
0.0739;0.124542
0.074;0.148962
0.0741;0.156288
0.0742;0.100122
0.0743;0.107448
0.0744;0.09768
0.0745;0.119658
0.0746;0.107448
0.0747;0.100122
0.0748;0.112332
0.0749;0.129426
0.075;0.112332
0.0751;0.095238
0.0752;0.102564
0.0753;0.08547
0.0754;0.090354
0.0755;0.080586
0.0756;0.092796
0.0757;0.058608
0.0758;0.063492
0.0759;0.09768
0.076;0.080586
0.0761;0.09768
0.0762;0.075702
0.0763;0.08547
0.0764;0.075702
0.0765;0.075702
0.0766;0.07326
0.0767;0.041514
0.0768;0.03663
0.0769;0.06105
0.077;-0.004884
0.0771;0.056166
0.0772;0.070818
0.0773;0.053724
0.0774;0.051282
0.0775;0.007326
0.0776;0.031746
0.0777;-0.009768
0.0778;0.017094
0.0779;0.004884
0.078;0.01221
0.0781;-0.004884
0.0782;-0.01221
0.0783;0.03663
0.0784;0.002442
0.0785;0.043956
0.0786;-0.124542
0.0787;-0.046398
0.0788;-0.029304
0.0789;-0.063492
0.079;-0.07326
0.0791;-0.056166
0.0792;-0.026862
0.0793;-0.041514
0.0794;-0.068376
0.0795;-0.034188
0.0796;-0.065934
0.0797;-0.046398
0.0798;-0.08547
0.0799;-0.053724
0.08;-0.075702
0.0801;-0.107448
0.0802;-0.114774
0.0803;-0.100122
0.0804;-0.1221
0.0805;-0.119658
0.0806;-0.107448
0.0807;-0.102564
0.0808;-0.092796
0.0809;-0.114774
0.081;-0.13431
0.0811;-0.117216
0.0812;-0.102564
0.0813;-0.087912
0.0814;-0.107448
0.0815;-0.126984
0.0816;-0.083028
0.0817;-0.105006
0.0818;-0.124542
0.0819;-0.119658
0.082;-0.09768
0.0821;-0.124542
0.0822;-0.117216
0.0823;-0.1221
0.0824;-0.105006
0.0825;-0.136752
0.0826;-0.153846
0.0827;-0.144078
0.0828;-0.166056
0.0829;-0.126984
0.083;-0.166056
0.0831;-0.17094
0.0832;-0.15873
0.0833;-0.163614
0.0834;-0.18315
0.0835;-0.166056
0.0836;-0.151404
0.0837;-0.17094
0.0838;-0.15873
0.0839;-0.141636
0.084;-0.163614
0.0841;-0.14652
0.0842;-0.141636
0.0843;-0.136752
0.0844;-0.13431
0.0845;-0.139194
0.0846;-0.141636
0.0847;-0.156288
0.0848;-0.124542
0.0849;-0.161172
0.085;-0.161172
0.0851;-0.117216
0.0852;-0.131868
0.0853;-0.136752
0.0854;-0.114774
0.0855;-0.117216
0.0856;-0.100122
